General_Release date,General_Battery capacity (mAh),General_Removable battery,Display_Refresh Rate,Display_Screen size (inches),Hardware_RAM,Hardware_Internal storage,Hardware_Expandable storage,Connectivity_NFC,camera_1_megapixel,camera_2_megapixel,camera_3_megapixel,camera_4_megapixel,camera_5_megapixel,num_cameras,front_camera_1_megapixel,front_camera_2_megapixel,num_front_cameras,Network_SIM_1,Network_SIM_2,General_Price in India
2016.0,2070.0,No,60,5.0,2.0,16.0,Yes,No,8,0,0,0,0,1,2,0,1,4G,4G,13515.865397100195
2016.0,3000.0,No,60,5.7,4.0,32.0,No,Yes,16,0,0,0,0,1,5,0,1,4G,4G,40900.0
2016.0,2200.0,No,60,5.2,3.0,64.0,Yes,No,13,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2016.0,4850.0,Yes,60,5.5,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,3000.0,No,60,5.0,3.0,16.0,Yes,No,8,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,2000.0,No,60,5.0,2.0,16.0,Yes,Yes,13,0,0,0,0,1,5,0,1,4G,4G,5499.0
2016.0,4000.0,No,60,5.0,2.0,4.0,Yes,No,8,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,4000.0,Yes,60,5.0,2.0,16.0,No,No,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,2100.0,No,60,5.0,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,2125.0,Yes,60,5.0,1.5,8.0,Yes,Yes,8,0,0,0,0,1,5,0,1,Unknown,Unknown,6990.0
2016.0,1450.0,Yes,60,4.0,1.0,8.0,Yes,No,2,0,0,0,0,1,3,0,1,Unknown,Unknown,13515.865397100195
2016.0,2500.0,Yes,60,5.0,1.0,8.0,Yes,No,5,0,0,0,0,1,2,0,1,4G,4G,4999.0
2016.0,2500.0,No,60,5.5,1.5,16.0,Yes,No,8,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2016.0,2300.0,No,60,5.0,2.0,16.0,Yes,No,13,0,0,0,0,1,8,0,1,4G,4G,9990.0
2016.0,2620.0,No,60,5.0,3.0,64.0,Yes,Yes,23,0,0,0,0,1,13,0,1,4G,4G,21999.0
2016.0,5000.0,No,60,5.5,3.0,32.0,No,No,21,0,0,0,0,1,8,0,1,Unknown,Unknown,13515.865397100195
2016.0,3100.0,No,60,5.5,3.0,32.0,Yes,No,13,0,0,0,0,1,13,0,1,Unknown,Unknown,13515.865397100195
2016.0,2500.0,Yes,60,5.0,2.0,16.0,Yes,No,2,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,2230.0,Yes,60,5.0,1.0,8.0,Yes,No,8,0,0,0,0,1,2,0,1,4G,4G,4999.0
2016.0,3600.0,No,60,5.43,4.0,128.0,No,No,16,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2016.0,1500.0,Yes,60,4.0,0.75,8.0,Yes,No,5,0,0,0,0,1,3,0,1,4G,4G,13515.865397100195
2016.0,2050.0,Yes,60,4.5,1.0,8.0,Yes,No,5,0,0,0,0,1,2,0,1,4G,4G,6890.0
2013.0,1450.0,Yes,60,4.0,0.5,4.0,Yes,No,5,0,0,0,0,1,3,0,1,4G,4G,7731.0
2013.0,1500.0,Yes,60,4.0,0.25,0.080078125,Yes,No,2,0,0,0,0,1,3,0,1,4G,4G,4258.0
2013.0,2100.0,Yes,60,3.5,0.25,0.1533203125,Yes,No,3,0,0,0,0,1,0,0,1,4G,4G,2399.0
2013.0,1250.0,Yes,60,3.5,0.25,0.25,Yes,No,3,0,0,0,0,1,0,0,1,4G,4G,3470.0
2013.0,3000.0,Yes,60,2.8,0.0625,0.125,No,No,3,0,0,0,0,1,0,0,1,4G,4G,2499.0
2013.0,1800.0,Yes,60,4.3,0.5,4.0,Yes,No,8,0,0,0,0,1,3,0,1,4G,4G,7004.0
2013.0,1200.0,Yes,60,3.5,0.25,0.5,Yes,No,3,0,0,0,0,1,3,0,1,4G,4G,13515.865397100195
2013.0,1020.0,Yes,60,2.4,0.0625,0.25,Yes,No,0,0,0,0,0,1,0,0,1,Unknown,Unknown,13515.865397100195
2013.0,1020.0,Yes,60,2.4,0.0625,0.25,Yes,No,3,0,0,0,0,1,0,0,1,Unknown,Unknown,3999.0
2013.0,2600.0,Yes,60,5.5,1.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,4994.0
2013.0,1700.0,Yes,60,4.5,1.0,4.0,Yes,No,5,0,0,0,0,1,0,0,1,4G,4G,8763.0
2013.0,1650.0,Yes,60,5.0,0.5,4.0,Yes,No,2,0,0,0,0,1,3,0,1,4G,4G,3499.0
2012.0,1300.0,Yes,60,3.5,0.25,0.5,Yes,No,3,0,0,0,0,1,3,0,1,4G,4G,3249.0
2013.0,2500.0,No,60,5.0,1.0,4.0,Yes,No,13,0,0,0,0,1,2,0,1,4G,4G,13515.865397100195
2013.0,1800.0,No,60,4.3,1.0,16.0,No,No,0,0,0,0,0,1,6,0,1,Unknown,Unknown,32299.0
2013.0,2500.0,No,60,5.0,1.0,4.0,Yes,No,5,0,0,0,0,1,3,0,1,4G,4G,9645.0
2013.0,1200.0,No,60,3.5,0.5,16.0,Yes,No,3,0,0,0,0,1,0,0,1,4G,4G,3999.0
2013.0,3500.0,No,60,5.0,2.0,16.0,No,Yes,10,0,0,0,0,1,2,0,1,Unknown,Unknown,13515.865397100195
2013.0,1400.0,Yes,60,3.5,0.25,0.1103515625,Yes,No,2,0,0,0,0,1,0,0,1,4G,4G,3119.0
2013.0,1500.0,Yes,60,3.5,0.25,0.5,Yes,No,3,0,0,0,0,1,3,0,1,4G,4G,3631.0
2013.0,1450.0,No,60,4.0,0.25,0.5,Yes,No,2,0,0,0,0,1,3,0,1,4G,4G,4790.0
2013.0,1450.0,No,60,4.0,0.5,4.0,Yes,No,8,0,0,0,0,1,3,0,1,4G,4G,9999.0
2013.0,1800.0,No,60,4.5,0.5,0.5,Yes,No,5,0,0,0,0,1,2,0,1,4G,4G,13515.865397100195
2013.0,5000.0,No,60,4.0,0.25,0.5,Yes,No,2,0,0,0,0,1,3,0,1,4G,4G,13515.865397100195
2013.0,2100.0,Yes,60,5.0,0.5,4.0,Yes,No,8,0,0,0,0,1,3,0,1,4G,4G,7550.0
2013.0,1700.0,No,60,4.5,0.5,4.0,Yes,No,5,0,0,0,0,1,3,0,1,4G,4G,6049.0
2013.0,1820.0,Yes,60,3.7,1.5,16.0,Yes,No,8,0,0,0,0,1,9,0,1,Unknown,Unknown,44581.0
2013.0,1450.0,Yes,60,3.5,0.25,0.5,Yes,No,3,0,0,0,0,1,3,0,1,4G,4G,1499.0
2013.0,3300.0,No,60,6.0,2.0,16.0,Yes,Yes,13,0,0,0,0,1,2,0,1,Unknown,Unknown,13515.865397100195
2013.0,1500.0,No,60,4.0,0.5,4.0,Yes,No,5,0,0,0,0,1,3,0,1,4G,4G,2805.0
2013.0,1650.0,No,60,4.3,0.5,4.0,Yes,No,5,0,0,0,0,1,3,0,1,Unknown,Unknown,13515.865397100195
2013.0,1300.0,Yes,60,4.0,0.5,4.0,Yes,No,2,0,0,0,0,1,3,0,1,Unknown,Unknown,13515.865397100195
2013.0,2000.0,Yes,60,5.0,1.0,4.0,No,No,5,0,0,0,0,1,3,0,1,Unknown,Unknown,9999.0
2013.0,1800.0,Yes,60,4.5,1.0,0.00390625,Yes,No,8,0,0,0,0,1,2,0,1,4G,4G,13515.865397100195
2013.0,950.0,Yes,60,1.87,0.00390625,16.0,Yes,No,3,0,0,0,0,1,0,0,1,Unknown,Unknown,3999.0
2013.0,2610.0,No,60,5.2,2.0,16.0,No,Yes,13,0,0,0,0,1,1,0,1,Unknown,Unknown,13515.865397100195
2013.0,1700.0,No,60,4.5,1.0,4.0,Yes,No,8,0,0,0,0,1,2,0,1,4G,4G,3799.0
2013.0,1730.0,No,60,4.5,0.5,4.0,Yes,No,5,0,0,0,0,1,3,0,1,4G,4G,7700.0
2013.0,1800.0,Yes,60,4.3,0.5,4.0,Yes,No,3,0,0,0,0,1,0,0,1,4G,4G,13515.865397100195
2013.0,2500.0,Yes,60,5.3,1.0,4.0,Yes,No,8,0,0,0,0,1,3,0,1,4G,4G,4940.0
2013.0,2000.0,Yes,60,5.0,1.0,4.0,Yes,No,8,0,0,0,0,1,3,0,1,4G,4G,5499.0
2013.0,1400.0,Yes,60,3.5,0.25,0.5,Yes,No,2,0,0,0,0,1,0,0,1,4G,4G,3183.0
2013.0,2100.0,Yes,60,5.0,0.5,4.0,No,No,8,0,0,0,0,1,3,0,1,4G,4G,6999.0
2013.0,2300.0,No,60,4.3,2.0,16.0,Yes,Yes,7,0,0,0,0,1,2,0,1,Unknown,Unknown,13515.865397100195
2013.0,2000.0,Yes,60,5.0,0.5,4.0,Yes,No,5,0,0,0,0,1,3,0,1,4G,4G,6499.0
2013.0,2100.0,Yes,60,5.0,1.0,8.0,Yes,No,8,0,0,0,0,1,1,0,1,4G,4G,13515.865397100195
2013.0,1200.0,Yes,60,4.0,0.25,0.5,Yes,No,2,0,0,0,0,1,3,0,1,4G,4G,13515.865397100195
2013.0,1400.0,Yes,60,4.0,0.5,0.830078125,Yes,No,5,0,0,0,0,1,3,0,1,4G,4G,4399.0
2016.0,3500.0,No,60,5.0,2.0,16.0,Yes,No,8,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2016.0,3100.0,No,60,5.5,3.0,32.0,No,No,13,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2016.0,3000.0,No,60,5.5,4.0,32.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,2500.0,Yes,60,5.0,1.0,8.0,Yes,No,8,0,0,0,0,1,5,0,1,4G,4G,3899.0
2016.0,3000.0,No,60,5.5,4.0,64.0,Yes,No,16,0,0,0,0,1,8,0,1,Unknown,Unknown,13515.865397100195
2016.0,2000.0,No,60,5.0,1.0,8.0,Yes,No,8,0,0,0,0,1,2,0,1,Unknown,Unknown,13515.865397100195
2016.0,2000.0,Yes,60,4.7,1.0,8.0,Yes,No,5,0,0,0,0,1,2,0,1,4G,4G,13515.865397100195
2016.0,1500.0,Yes,60,4.5,0.5,4.0,Yes,No,2,0,0,0,0,1,3,0,1,4G,4G,13515.865397100195
2016.0,2300.0,No,60,5.0,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2016.0,2250.0,No,60,5.0,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,3000.0,No,60,5.2,2.0,16.0,Yes,No,13,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2016.0,5000.0,No,60,5.0,2.0,16.0,Yes,No,13,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2016.0,3300.0,No,60,5.5,3.0,32.0,Yes,No,13,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2016.0,3200.0,No,60,5.15,3.0,64.0,No,Yes,12,0,0,0,0,1,4,0,1,4G,4G,13515.865397100195
2016.0,3800.0,No,60,5.7,4.0,64.0,No,Yes,13,0,0,0,0,1,4,0,1,4G,4G,13515.865397100195
2016.0,2800.0,No,60,5.5,1.0,8.0,Yes,No,8,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,5000.0,No,60,5.5,1.0,8.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,3300.0,No,60,5.7,3.0,32.0,Yes,Yes,16,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2016.0,2300.0,Yes,60,5.0,2.0,16.0,Yes,No,5,0,0,0,0,1,2,0,1,4G,4G,5999.0
2016.0,1400.0,No,60,4.0,0.25,0.5,Yes,No,3,0,0,0,0,1,3,0,1,4G,4G,2499.0
2016.0,3010.0,No,60,5.5,4.0,64.0,Yes,Yes,16,0,0,0,0,1,16,0,1,4G,4G,13515.865397100195
2016.0,3000.0,No,60,5.2,4.0,32.0,Yes,No,16,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2016.0,4070.0,No,60,5.7,4.0,64.0,No,Yes,56,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2016.0,4400.0,No,60,6.4,4.0,128.0,No,Yes,16,0,0,0,0,1,5,0,1,4G,4G,34500.0
2016.0,4100.0,No,60,6.0,4.0,64.0,Yes,No,13,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2016.0,3200.0,Yes,60,5.5,3.0,32.0,Yes,No,16,0,0,0,0,1,8,0,1,4G,4G,9996.0
2016.0,2300.0,No,60,4.2,4.0,64.0,Yes,No,12,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,3060.0,No,60,5.2,4.0,64.0,No,No,12,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,4100.0,No,60,5.0,3.0,32.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,2500.0,No,60,5.0,2.0,16.0,No,No,13,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2016.0,3500.0,No,60,5.7,4.0,32.0,Yes,No,13,0,0,0,0,1,8,0,1,4G,4G,7100.0
2014.0,1250.0,No,60,3.5,0.25,0.5,Yes,No,2,0,0,0,0,1,0,0,1,4G,4G,3999.0
2014.0,1250.0,No,60,3.5,0.125,0.25,Yes,No,2,0,0,0,0,1,0,0,1,Unknown,Unknown,2992.0
2014.0,1800.0,Yes,60,4.5,0.5,4.0,Yes,No,5,0,0,0,0,1,0,0,1,4G,4G,13515.865397100195
2014.0,2100.0,Yes,60,4.8,1.5,16.0,Yes,No,8,0,0,0,0,1,0,0,1,4G,4G,13515.865397100195
2014.0,1750.0,Yes,60,4.5,0.5,4.0,Yes,No,5,0,0,0,0,1,3,0,1,Unknown,Unknown,13515.865397100195
2014.0,1540.0,Yes,60,3.0,0.5,4.0,Yes,No,2,0,0,0,0,1,0,0,1,4G,4G,13515.865397100195
2014.0,1850.0,Yes,60,5.0,0.5,4.0,Yes,No,8,0,0,0,0,1,2,0,1,4G,4G,3600.0
2014.0,2300.0,Yes,60,5.3,1.0,4.0,Yes,No,8,0,0,0,0,1,2,0,1,4G,4G,4900.0
2014.0,1540.0,Yes,60,3.5,0.5,4.0,No,No,3,0,0,0,0,1,0,0,1,Unknown,Unknown,13515.865397100195
2014.0,2100.0,No,60,4.5,1.0,8.0,Yes,Yes,5,0,0,0,0,1,3,0,1,Unknown,Unknown,13515.865397100195
2014.0,5000.0,No,60,4.7,1.0,4.0,Yes,No,13,0,0,0,0,1,2,0,1,Unknown,Unknown,13515.865397100195
2014.0,5000.0,No,60,4.0,0.5,4.0,No,No,5,0,0,0,0,1,0,0,1,Unknown,Unknown,13515.865397100195
2014.0,2000.0,Yes,60,5.0,1.0,8.0,Yes,No,8,0,0,0,0,1,2,0,1,4G,4G,13515.865397100195
2014.0,1400.0,Yes,60,4.0,0.5,4.0,Yes,No,5,0,0,0,0,1,3,0,1,4G,4G,13515.865397100195
2014.0,2000.0,No,60,5.0,1.0,8.0,Yes,Yes,8,0,0,0,0,1,2,0,1,Unknown,Unknown,6999.0
2014.0,1700.0,Yes,60,4.5,0.5,4.0,Yes,No,5,0,0,0,0,1,3,0,1,Unknown,Unknown,13515.865397100195
2014.0,3200.0,No,60,6.0,2.0,16.0,Yes,No,5,0,0,0,0,1,13,0,1,Unknown,Unknown,13515.865397100195
2014.0,2040.0,No,60,4.7,1.0,8.0,Yes,Yes,8,0,0,0,0,1,3,0,1,Unknown,Unknown,13515.865397100195
2017.0,3100.0,No,60,5.1,4.0,64.0,Yes,No,20,0,0,0,0,1,12,0,1,4G,4G,45999.0
2017.0,2050.0,No,60,5.0,1.0,8.0,Yes,No,5,0,0,0,0,1,2,0,1,4G,4G,13515.865397100195
2017.0,2500.0,No,60,5.0,2.0,16.0,Yes,No,8,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2017.0,2860.0,No,60,5.15,3.0,64.0,Yes,No,12,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2017.0,2800.0,No,60,4.99,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2017.0,3000.0,No,60,5.5,3.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2017.0,1900.0,No,60,4.5,1.0,16.0,Yes,No,5,0,0,0,0,1,2,0,1,Unknown,Unknown,13515.865397100195
2017.0,5000.0,No,60,6.0,1.0,8.0,Yes,No,8,0,0,0,0,1,2,0,1,4G,4G,13515.865397100195
2017.0,3020.0,No,60,5.0,3.0,32.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2017.0,2950.0,No,60,5.2,4.0,64.0,Yes,Yes,13,0,0,0,0,1,16,0,1,4G,4G,12999.0
2017.0,4000.0,No,60,5.5,3.0,32.0,Yes,No,16,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2017.0,6020.0,No,60,6.0,6.0,64.0,Yes,No,12,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2017.0,4000.0,No,60,6.0,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2017.0,2600.0,No,60,5.0,1.5,16.0,Yes,No,5,0,0,0,0,1,2,0,1,Unknown,Unknown,13515.865397100195
2017.0,3300.0,No,60,5.5,1.5,16.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2017.0,3000.0,No,60,5.0,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2017.0,2900.0,No,60,5.5,4.0,64.0,No,No,20,0,0,0,0,1,20,0,1,Unknown,Unknown,13515.865397100195
2017.0,3000.0,No,60,5.5,4.0,64.0,Yes,No,16,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2017.0,4000.0,No,60,5.5,3.0,32.0,Yes,No,12,0,0,0,0,1,8,0,1,4G,4G,15500.0
2017.0,2950.0,No,60,5.2,4.0,64.0,Yes,No,13,0,0,0,0,1,16,0,1,4G,4G,13515.865397100195
2017.0,3000.0,No,60,5.5,3.0,32.0,Yes,No,13,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2017.0,3500.0,No,60,5.5,3.0,32.0,Yes,No,8,0,0,0,0,1,0,0,1,Unknown,Unknown,13515.865397100195
2017.0,3300.0,No,60,5.7,4.0,128.0,Yes,Yes,13,0,0,0,0,1,5,0,1,Unknown,Unknown,57224.0
2017.0,2450.0,No,60,5.0,1.0,8.0,Yes,No,5,0,0,0,0,1,2,0,1,Unknown,Unknown,13515.865397100195
2017.0,2800.0,No,60,5.2,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2017.0,3900.0,No,60,5.3,3.0,32.0,Yes,No,4,0,0,0,0,1,8,0,1,Unknown,Unknown,13515.865397100195
2017.0,5000.0,No,60,4.5,1.0,8.0,Yes,No,2,0,0,0,0,1,3,0,1,4G,4G,3999.0
2017.0,3000.0,No,60,5.2,3.0,32.0,Yes,Yes,13,0,0,0,0,1,13,0,1,4G,4G,15990.0
2017.0,3000.0,No,60,5.5,2.0,16.0,No,Yes,13,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2017.0,800.0,Yes,60,1.8,0.00390625,0.00390625,No,No,0,0,0,0,0,1,0,0,1,4G,4G,949.0
2017.0,1020.0,Yes,60,1.8,0.00390625,0.0078125,No,No,3,0,0,0,0,1,0,0,1,4G,4G,1499.0
2017.0,3000.0,No,60,5.5,4.0,64.0,Yes,No,21,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2017.0,3000.0,No,60,5.2,4.0,32.0,Yes,No,13,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2017.0,2900.0,Yes,60,5.5,3.0,16.0,Yes,No,8,0,0,0,0,1,5,0,1,4G,4G,5949.0
2017.0,3080.0,No,60,5.5,4.0,64.0,Yes,No,12,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2017.0,2000.0,Yes,60,2.4,0.5,4.0,Yes,No,2,0,0,0,0,1,0,0,1,Unknown,Unknown,13515.865397100195
2017.0,2300.0,No,60,4.2,4.0,64.0,Yes,Yes,12,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2017.0,2800.0,No,60,5.0,1.0,16.0,Yes,No,5,0,0,0,0,1,2,0,1,4G,4G,3722.0
2017.0,5000.0,No,60,4.5,1.0,8.0,Yes,No,5,0,0,0,0,1,2,0,1,Unknown,Unknown,13515.865397100195
2017.0,5000.0,No,60,5.5,1.0,8.0,Yes,No,5,0,0,0,0,1,2,0,1,Unknown,Unknown,13515.865397100195
2017.0,5000.0,No,60,5.0,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2017.0,2950.0,No,60,5.2,6.0,64.0,Yes,No,13,0,0,0,0,1,16,0,1,4G,4G,13515.865397100195
2017.0,2700.0,No,60,4.6,4.0,32.0,Yes,No,19,0,0,0,0,1,18,0,1,Unknown,Unknown,13515.865397100195
2017.0,5000.0,No,60,5.99,4.0,64.0,Yes,No,13,0,0,0,0,1,16,0,1,4G,4G,13515.865397100195
2017.0,2540.0,No,60,5.2,3.0,32.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2017.0,3000.0,No,60,5.5,3.0,32.0,Yes,No,13,0,0,0,0,1,16,0,1,4G,4G,13515.865397100195
2017.0,3400.0,No,60,5.99,8.0,128.0,No,No,12,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2017.0,3500.0,No,60,5.5,6.0,64.0,No,No,12,0,0,0,0,1,16,0,1,4G,4G,13515.865397100195
2017.0,2500.0,No,60,5.5,2.0,16.0,Yes,No,8,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2017.0,3380.0,No,60,5.99,2.0,16.0,Yes,No,8,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2017.0,3340.0,No,60,5.5,4.0,64.0,Yes,Yes,16,2,0,0,0,2,13,2,2,4G,4G,13515.865397100195
2017.0,3100.0,No,60,5.73,6.0,128.0,No,No,23,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2017.0,3200.0,No,60,5.2,6.0,64.0,No,No,23,0,0,0,0,1,16,0,1,4G,4G,13515.865397100195
2017.0,2900.0,No,60,5.2,3.0,32.0,Yes,No,13,0,0,0,0,1,16,0,1,4G,4G,13515.865397100195
2017.0,3180.0,No,60,5.2,4.0,64.0,No,No,20,0,0,0,0,1,0,0,1,Unknown,Unknown,13515.865397100195
2017.0,4000.0,No,60,5.3,3.0,32.0,Yes,No,13,0,0,0,0,1,20,0,1,Unknown,Unknown,13515.865397100195
2017.0,4000.0,No,60,5.5,3.0,32.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2017.0,2500.0,No,60,5.0,3.0,32.0,Yes,No,13,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2017.0,4000.0,No,60,5.7,8.0,64.0,Yes,Yes,12,0,0,0,0,1,8,0,1,Unknown,Unknown,13515.865397100195
2017.0,2600.0,No,60,5.2,3.0,32.0,Yes,No,16,0,0,0,0,1,16,0,1,Unknown,Unknown,13515.865397100195
2017.0,4000.0,No,60,6.43,6.0,64.0,Yes,No,16,0,0,0,0,1,20,0,1,4G,4G,13515.865397100195
2017.0,3410.0,No,60,5.99,4.0,64.0,Yes,Unknown,16,0,0,0,0,1,16,0,1,4G,4G,13515.865397100195
2017.0,2970.0,No,60,5.7,3.0,32.0,Yes,Unknown,13,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2017.0,4130.0,No,60,5.7,2.0,16.0,Yes,Unknown,16,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2017.0,3000.0,No,60,5.5,3.0,32.0,Yes,Unknown,13,0,0,0,0,1,8,0,1,4G,4G,7349.0
2017.0,3300.0,No,60,6.0,6.0,256.0,Yes,Yes,16,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2017.0,1400.0,Unknown,60,4.0,4.0,32.0,Yes,Unknown,5,0,0,0,0,1,2,0,1,4G,4G,13515.865397100195
2017.0,3200.0,Unknown,60,6.0,4.0,32.0,Yes,Unknown,16,0,0,0,0,1,20,0,1,4G,4G,13515.865397100195
2018.0,3000.0,No,60,5.5,2.0,16.0,Yes,Unknown,8,0,0,0,0,1,8,0,1,Unknown,Unknown,13515.865397100195
2018.0,3000.0,No,60,5.7,3.0,32.0,Yes,No,16,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2018.0,1200.0,Yes,60,2.4,0.25,0.5,Yes,No,2,0,0,0,0,1,0,0,1,Unknown,Unknown,13515.865397100195
2018.0,3050.0,No,60,5.0,2.0,16.0,Yes,Unknown,13,0,0,0,0,1,5,0,1,4G,4G,5399.0
2018.0,3000.0,No,60,5.3,2.0,16.0,Yes,Yes,8,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2018.0,2500.0,Yes,60,5.0,2.0,16.0,Yes,Unknown,8,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2018.0,3300.0,Unknown,60,6.0,6.0,256.0,Yes,Yes,16,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2018.0,3000.0,Unknown,60,5.7,3.0,32.0,Yes,No,12,0,0,0,0,1,13,0,1,4G,4G,13515.865397100195
2018.0,3200.0,Unknown,60,5.45,2.0,16.0,Yes,Unknown,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2018.0,5800.0,Unknown,60,5.9,6.0,128.0,Yes,Yes,16,0,0,0,0,1,13,0,1,4G,4G,13515.865397100195
2018.0,3300.0,Unknown,60,6.0,3.0,32.0,Yes,Yes,16,0,0,0,0,1,20,0,1,Unknown,Unknown,13515.865397100195
2018.0,4000.0,Unknown,60,5.5,3.0,32.0,Yes,Yes,13,0,0,0,0,1,8,0,1,Unknown,Unknown,13515.865397100195
2018.0,3000.0,Unknown,60,5.3,2.0,16.0,Yes,Yes,8,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2018.0,3260.0,Unknown,60,5.5,4.0,64.0,Yes,Unknown,12,0,0,0,0,1,8,0,1,Unknown,Unknown,13515.865397100195
2018.0,3400.0,Unknown,60,6.28,6.0,128.0,Yes,Unknown,16,0,0,0,0,1,20,0,1,4G,4G,13515.865397100195
2018.0,3000.0,Unknown,60,5.7,3.0,32.0,Yes,Unknown,13,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2018.0,3360.0,Unknown,60,5.99,6.0,64.0,Yes,Unknown,20,0,0,0,0,1,8,0,1,Unknown,Unknown,13515.865397100195
2018.0,3020.0,Unknown,60,5.5,6.0,64.0,Yes,Unknown,16,0,0,0,0,1,20,0,1,4G,4G,13515.865397100195
2018.0,3200.0,Unknown,60,6.0,4.0,64.0,Yes,Yes,13,0,0,0,0,1,16,0,1,4G,4G,13515.865397100195
2018.0,3000.0,Unknown,60,5.7,3.0,32.0,Yes,Yes,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2018.0,2660.0,No,60,5.45,2.0,16.0,Yes,Yes,5,0,0,0,0,1,2,0,1,4G,4G,13515.865397100195
2018.0,3000.0,Unknown,60,5.46,4.0,64.0,Unknown,Unknown,12,0,0,0,0,1,20,0,1,Unknown,Unknown,13515.865397100195
2018.0,3200.0,Unknown,60,5.7,4.0,64.0,Yes,Unknown,13,0,0,0,0,1,8,0,1,Unknown,Unknown,13515.865397100195
